epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,learning_rate
1,2.5712392645983977,0.7893179964239513,0.04946584487428182,2.0736621216050417,0.8410090587032502,0.11992670666777434,0.0003
2,1.7486965798157281,0.8313654079085059,0.14502056354902687,2.1413980111713236,0.839273401650063,0.1193668961623195,0.0003
3,1.270591131679978,0.8464976969916697,0.388413573289156,2.358249945143875,0.8381559238212987,0.11799765669356223,0.0003
4,0.925209008525046,0.8622273674843239,0.5793543186447482,2.608747029699044,0.8369433414964692,0.11907171987571383,0.0003
5,0.7079244774281348,0.8764862437480946,0.6923178070285876,2.8405533699288785,0.8453838655222425,0.11976476982745786,0.0003
